Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P17-1074.pdf,P17-1074,https://vimeo.com/234958258,/anthology/P17-1074.bib,,
https://www.aclweb.org/anthology/P17-1075.pdf,P17-1075,https://vimeo.com/234958313,/anthology/P17-1075.bib,,
https://www.aclweb.org/anthology/P17-1076.pdf,P17-1076,https://vimeo.com/234957467,/anthology/P17-1076.bib,,
https://www.aclweb.org/anthology/P17-1077.pdf,P17-1077,https://vimeo.com/234957523,/anthology/P17-1077.bib,https://www.aclweb.org/anthology/attachments/P17-1077.Notes.pdf,
https://www.aclweb.org/anthology/P17-1078.pdf,P17-1078,https://vimeo.com/234957587,/anthology/P17-1078.bib,,
https://www.aclweb.org/anthology/P17-1079.pdf,P17-1079,https://vimeo.com/234955136,/anthology/P17-1079.bib,,
https://www.aclweb.org/anthology/P17-1080.pdf,P17-1080,https://vimeo.com/234955191,/anthology/P17-1080.bib,,
https://www.aclweb.org/anthology/P17-1081.pdf,P17-1081,https://vimeo.com/234955981,/anthology/P17-1081.bib,,
https://www.aclweb.org/anthology/P17-1082.pdf,P17-1082,https://vimeo.com/234956035,/anthology/P17-1082.bib,,
https://www.aclweb.org/anthology/P17-1083.pdf,P17-1083,https://vimeo.com/234956951,/anthology/P17-1083.bib,,
https://www.aclweb.org/anthology/P17-1084.pdf,P17-1084,https://vimeo.com/234956988,/anthology/P17-1084.bib,,
https://www.aclweb.org/anthology/P17-1085.pdf,P17-1085,https://vimeo.com/234957033,/anthology/P17-1085.bib,,
https://www.aclweb.org/anthology/P17-1086.pdf,P17-1086,https://vimeo.com/234958455,/anthology/P17-1086.bib,,
https://www.aclweb.org/anthology/P17-1087.pdf,P17-1087,https://vimeo.com/234958514,/anthology/P17-1087.bib,https://www.aclweb.org/anthology/attachments/P17-1087.Notes.pdf,
https://www.aclweb.org/anthology/P17-1088.pdf,P17-1088,https://vimeo.com/234958563,/anthology/P17-1088.bib,,
https://www.aclweb.org/anthology/P17-1089.pdf,P17-1089,https://vimeo.com/234958614,/anthology/P17-1089.bib,https://www.aclweb.org/anthology/attachments/P17-1089.Notes.pdf,
https://www.aclweb.org/anthology/P17-1090.pdf,P17-1090,https://vimeo.com/234957724,/anthology/P17-1090.bib,,
https://www.aclweb.org/anthology/P17-1091.pdf,P17-1091,https://vimeo.com/234957758,/anthology/P17-1091.bib,,
https://www.aclweb.org/anthology/P17-1092.pdf,P17-1092,https://vimeo.com/234957810,/anthology/P17-1092.bib,https://www.aclweb.org/anthology/attachments/P17-1092.Notes.pdf,
