Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P15-1148.pdf,P15-1148,http://techtalks.tv/talks/optimal-shift-reduce-constituent-parsing-with-structured-perceptron/61819/,/anthology/P15-1148.bib,,
https://www.aclweb.org/anthology/P15-1149.pdf,P15-1149,http://techtalks.tv/talks/a-data-driven-factorization-parser-for-ccg-dependency-structures/61820/,/anthology/P15-1149.bib,https://www.aclweb.org/anthology/attachments/P15-1149.Notes.pdf,
https://www.aclweb.org/anthology/P15-1150.pdf,P15-1150,http://techtalks.tv/talks/improved-semantic-representations-from-tree-structured-long-short-tem-memory-networks/61849/,/anthology/P15-1150.bib,,
https://www.aclweb.org/anthology/P15-1151.pdf,P15-1151,http://techtalks.tv/talks/gencnn-a-convolutional-architecture-for-word-sequence-prediction/61850/,/anthology/P15-1151.bib,,
https://www.aclweb.org/anthology/P15-1152.pdf,P15-1152,http://techtalks.tv/talks/neural-responding-machine-for-short-text-conversation/61851/,/anthology/P15-1152.bib,,
https://www.aclweb.org/anthology/P15-1153.pdf,P15-1153,http://techtalks.tv/talks/abstractive-multi-document-summarization-via-phrase-selection-and-merging/61828/,/anthology/P15-1153.bib,,
https://www.aclweb.org/anthology/P15-1154.pdf,P15-1154,http://techtalks.tv/talks/joint-graphical-models-for-date-selection-in-timeline-summarization/61829/,/anthology/P15-1154.bib,,
https://www.aclweb.org/anthology/P15-1155.pdf,P15-1155,http://techtalks.tv/talks/predicting-salient-updates-for-disaster-summarization/61830/,/anthology/P15-1155.bib,,
https://www.aclweb.org/anthology/P15-1156.pdf,P15-1156,http://techtalks.tv/talks/unsupervised-prediction-of-acceptability-judgements/61833/,/anthology/P15-1156.bib,,
https://www.aclweb.org/anthology/P15-1157.pdf,P15-1157,http://techtalks.tv/talks/a-frame-of-mind-using-statistical-models-for-detection-of-framing-and-agenda-setting-campaigns/61834/,/anthology/P15-1157.bib,,
https://www.aclweb.org/anthology/P15-1158.pdf,P15-1158,http://techtalks.tv/talks/why-discourse-affects-speakers-choices-of-referring-expressions/61835/,/anthology/P15-1158.bib,,
https://www.aclweb.org/anthology/P15-1159.pdf,P15-1159,http://techtalks.tv/talks/linguistic-harbingers-of-betrayal/61838/,/anthology/P15-1159.bib,,
https://www.aclweb.org/anthology/P15-1160.pdf,P15-1160,http://techtalks.tv/talks/who-caught-a-cold-identifying-the-subject-of-a-symptom/61839/,/anthology/P15-1160.bib,,
https://www.aclweb.org/anthology/P15-1161.pdf,P15-1161,http://techtalks.tv/talks/weakly-supervised-role-identification-in-teamwork-interactions/61840/,/anthology/P15-1161.bib,,
https://www.aclweb.org/anthology/P15-1162.pdf,P15-1162,http://techtalks.tv/talks/deep-unordered-composition-rivals-syntactic-methods-for-text-classification/61844/,/anthology/P15-1162.bib,,
https://www.aclweb.org/anthology/P15-1163.pdf,P15-1163,http://techtalks.tv/talks/solar-scalable-online-learning-algorithms-for-ranking/61843/,/anthology/P15-1163.bib,,
https://www.aclweb.org/anthology/P15-1164.pdf,P15-1164,http://techtalks.tv/talks/text-categorization-as-a-graph-classification-problem/61845/,/anthology/P15-1164.bib,,
https://www.aclweb.org/anthology/P15-1165.pdf,P15-1165,http://techtalks.tv/talks/inverted-indexing-for-cross-lingual-nlp/61852/,/anthology/P15-1165.bib,,
https://www.aclweb.org/anthology/P15-1166.pdf,P15-1166,http://techtalks.tv/talks/multi-task-learning-for-multiple-languages-translation/61853/,/anthology/P15-1166.bib,,
https://www.aclweb.org/anthology/P15-1167.pdf,P15-1167,http://techtalks.tv/talks/accurate-linear-time-chinese-word-segmentation-via-embedding-matching/61831/,/anthology/P15-1167.bib,,
https://www.aclweb.org/anthology/P15-1168.pdf,P15-1168,http://techtalks.tv/talks/gated-recursive-neural-network-for-chinese-word-segmentation/61832/,/anthology/P15-1168.bib,,
https://www.aclweb.org/anthology/P15-1169.pdf,P15-1169,http://techtalks.tv/talks/an-analysis-of-the-user-occupational-class-through-twitter-content/61841/,/anthology/P15-1169.bib,,https://www.aclweb.org/anthology/attachments/P15-1169.Presentation.pdf
https://www.aclweb.org/anthology/P15-1170.pdf,P15-1170,http://techtalks.tv/talks/tracking-unbounded-topic-streams/61842/,/anthology/P15-1170.bib,,
https://www.aclweb.org/anthology/P15-1171.pdf,P15-1171,http://techtalks.tv/talks/inducing-word-and-part-of-speech-with-pitman-yor-hidden-semi-markov-models/61846/,/anthology/P15-1171.bib,,
https://www.aclweb.org/anthology/P15-1172.pdf,P15-1172,http://techtalks.tv/talks/coupled-sequence-labeling-on-heterogeneous-annotations-pos-tagging/61847/,/anthology/P15-1172.bib,,
https://www.aclweb.org/anthology/P15-1173.pdf,P15-1173,http://techtalks.tv/talks/extending-word-embedddings-to-embeddings-for-synsets-and-lexemes/61854/,/anthology/P15-1173.bib,,
https://www.aclweb.org/anthology/P15-1174.pdf,P15-1174,http://techtalks.tv/talks/improving-evaluation-of-machine-translation-quality-estimation/61855/,/anthology/P15-1174.bib,,
