Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/D17-1304.pdf,D17-1304,https://vimeo.com/238234744,/anthology/D17-1304.bib,,
https://www.aclweb.org/anthology/D17-1305.pdf,D17-1305,https://vimeo.com/238236753,/anthology/D17-1305.bib,,
https://www.aclweb.org/anthology/D17-1306.pdf,D17-1306,https://vimeo.com/238235659,/anthology/D17-1306.bib,,
https://www.aclweb.org/anthology/D17-1307.pdf,D17-1307,https://vimeo.com/238234982,/anthology/D17-1307.bib,,
https://www.aclweb.org/anthology/D17-1308.pdf,D17-1308,https://vimeo.com/238236230,/anthology/D17-1308.bib,,
https://www.aclweb.org/anthology/D17-1309.pdf,D17-1309,https://vimeo.com/238234701,/anthology/D17-1309.bib,https://www.aclweb.org/anthology/attachments/D17-1309.Attachment.zip,
https://www.aclweb.org/anthology/D17-1310.pdf,D17-1310,https://vimeo.com/238232213,/anthology/D17-1310.bib,,
https://www.aclweb.org/anthology/D17-1311.pdf,D17-1311,https://vimeo.com/238231647,/anthology/D17-1311.bib,,
https://www.aclweb.org/anthology/D17-1312.pdf,D17-1312,https://vimeo.com/238231213,/anthology/D17-1312.bib,,
https://www.aclweb.org/anthology/D17-1314.pdf,D17-1314,https://vimeo.com/238232487,/anthology/D17-1314.bib,,
https://www.aclweb.org/anthology/D17-1315.pdf,D17-1315,https://vimeo.com/238231770,/anthology/D17-1315.bib,https://www.aclweb.org/anthology/attachments/D17-1315.Attachment.zip,
https://www.aclweb.org/anthology/D17-1316.pdf,D17-1316,https://vimeo.com/238236651,/anthology/D17-1316.bib,,
https://www.aclweb.org/anthology/D17-1317.pdf,D17-1317,https://vimeo.com/238236521,/anthology/D17-1317.bib,,
https://www.aclweb.org/anthology/D17-1318.pdf,D17-1318,https://vimeo.com/238236263,/anthology/D17-1318.bib,,
https://www.aclweb.org/anthology/D17-1319.pdf,D17-1319,https://vimeo.com/238236824,/anthology/D17-1319.bib,,
